"HH_ID","PER_ID","TOUR_ID","TOURMODE_RECODE","TOURPURP_RECODE","AUTOSUFF","finalweight"
7213,1,1,"01_SOV","Indi-Disc",2,106.334758269
7214,1,1,"03_HOV3","Work",1,151.720511
7214,1,2,"01_SOV","Indi-Disc",1,151.720511
7214,1,3,"03_HOV3","Work",1,151.720511
7214,1,4,"01_SOV","Work",1,151.720511
7214,2,1,"03_HOV3","Indi-Main",1,155.0644618
7214,2,2,"04_Walk","Other",1,155.0644618
7214,2,3,"03_HOV3","Indi-Main",1,155.0644618
7214,2,4,"03_HOV3","Indi-Main",1,155.0644618
7214,3,1,"03_HOV3","School",1,167.9367951
7214,4,1,"03_HOV3","School",1,163.3485935
7214,5,1,"03_HOV3","Indi-Main",1,167.9367951
7214,5,2,"04_Walk","Other",1,167.9367951
7214,5,3,"03_HOV3","Indi-Main",1,167.9367951
7214,5,4,"03_HOV3","Indi-Main",1,167.9367951
7215,1,1,"01_SOV","Indi-Main",2,70.2242419
7215,1,2,"02_HOV2","Indi-Disc",2,70.2242419
7216,1,1,"02_HOV2","Indi-Main",2,114.743110335
7217,1,1,"01_SOV","Indi-Main",2,56.28529138
7217,1,2,"01_SOV","Indi-Disc",2,56.28529138
7218,1,1,"02_HOV2","Joint-Disc",2,10.10481775
7218,2,1,"02_HOV2","Joint-Disc",2,11.42779653
7219,1,1,"02_HOV2","Other",2,110.5320597
7219,1,2,"02_HOV2","Indi-Main",2,110.5320597
7219,2,1,"02_HOV2","Work",2,93.34470768
7220,1,1,"01_SOV","Work",2,53.42980986
7220,2,1,"01_SOV","Work",2,54.60741363
7220,2,2,"01_SOV","Indi-Disc",2,54.60741363
7221,1,1,"04_Walk","Other",0,99.7462302
7221,1,2,"04_Walk","Other",0,99.7462302
7221,2,1,"03_HOV3","Indi-Main",0,202.0657344
7221,3,1,"06_Walk-Local","Work",0,102.2983784
7222,1,1,"01_SOV","Indi-Disc",2,67.900152495
7223,1,1,"01_SOV","Indi-Main",2,166.717253955
7223,2,1,"01_SOV","Work",2,183.775710615
7224,1,1,"02_HOV2","Work",2,65.026973025
7224,1,2,"02_HOV2","Work",2,65.026973025
7225,1,1,"01_SOV","Work",2,67.36232202
7225,2,1,"01_SOV","Indi-Disc",2,60.154263225
7225,2,2,"01_SOV","Indi-Disc",2,60.154263225
7226,1,1,"01_SOV","Work",2,83.144526885
7226,1,2,"04_Walk","Indi-Disc",2,83.144526885
7227,1,1,"06_Walk-Local","Indi-Main",0,92.0966687
7229,1,1,"02_HOV2","Indi-Main",0,449.1647629
7229,2,1,"02_HOV2","Indi-Disc",0,419.8757346
7230,1,1,"01_SOV","Work",2,69.742048635
7230,1,2,"01_SOV","Indi-Main",2,69.742048635
7231,1,2,"01_SOV","Work",2,60.154263225
7231,2,1,"01_SOV","Work",2,117.784294215
7231,2,2,"01_SOV","Work",2,117.784294215
7232,1,1,"02_HOV2","Indi-Disc",2,43.4286539
7232,2,1,"02_HOV2","Joint-Main",2,36.960984
7232,3,1,"02_HOV2","Joint-Main",2,39.793728
7233,1,1,"03_HOV3","Indi-Main",2,151.542663436
7233,1,2,"03_HOV3","Indi-Main",2,151.542663436
7233,1,3,"03_HOV3","Indi-Main",2,151.542663436
7233,2,1,"02_HOV2","Work",2,159.974379564
7233,3,1,"03_HOV3","School",2,153.28482
7233,4,1,"03_HOV3","School",2,153.28482
7233,4,2,"03_HOV3","Indi-Main",2,153.28482
7235,1,1,"01_SOV","Work",2,80.9900121
7236,1,1,"01_SOV","Work",2,251.0281005
7236,1,2,"01_SOV","Indi-Main",2,251.0281005
7236,1,3,"02_HOV2","Joint-Disc",2,251.0281005
7236,2,1,"01_SOV","Work",2,345.5340655
7236,2,2,"02_HOV2","Joint-Disc",2,345.5340655
7237,1,1,"02_HOV2","Indi-Main",2,89.923854192
7237,2,1,"01_SOV","Indi-Main",2,71.38923057
7238,1,1,"02_HOV2","Indi-Main",2,45.598658117
7238,1,2,"02_HOV2","Indi-Main",2,45.598658117
7238,2,1,"02_HOV2","Indi-Main",2,55.329541993
7239,1,1,"01_SOV","Work",2,81.678868005
7240,1,1,"01_SOV","Work",2,81.678868005
7240,1,2,"04_Walk","At-Work",2,81.678868005
7241,1,1,"01_SOV","Indi-Disc",2,29.500685192
7241,2,1,"01_SOV","Indi-Disc",2,28.706259184
7242,1,2,"02_HOV2","Joint-Main",1,353.0210874
7242,1,3,"03_HOV3","Joint-Main",1,353.0210874
7242,2,1,"01_SOV","Indi-Main",1,353.0210874
7242,2,2,"02_HOV2","Joint-Disc",1,353.0210874
7242,3,1,"02_HOV2","Joint-Disc",1,353.0210874
7242,3,2,"02_HOV2","Joint-Main",1,353.0210874
7242,3,3,"03_HOV3","Joint-Main",1,353.0210874
7242,4,1,"02_HOV2","Joint-Disc",1,353.0210874
7242,4,2,"03_HOV3","Joint-Main",1,353.0210874
7243,1,1,"01_SOV","Work",2,56.506576875
7243,1,2,"01_SOV","Work",2,56.506576875
7243,2,1,"01_SOV","Work",2,48.24734103
7243,2,2,"03_HOV3","Indi-Disc",2,48.24734103
7243,3,1,"01_SOV","Other",2,111.5255574
7243,3,2,"01_SOV","Other",2,111.5255574
7243,3,3,"05_Bike","University",2,111.5255574
7244,1,1,"01_SOV","Work",2,45.99165795
7244,1,2,"01_SOV","Work",2,45.99165795
7244,2,1,"05_Bike","Work",2,53.864753985
7244,2,2,"01_SOV","Other",2,53.864753985
7245,1,1,"02_HOV2","Work",2,57.7471843
7246,1,1,"02_HOV2","Work",2,58.278419256
7246,2,1,"02_HOV2","Indi-Main",2,61.9607382
7246,2,2,"03_HOV3","Indi-Main",2,61.9607382
7246,4,1,"03_HOV3","School",2,55.1607656
7247,1,2,"01_SOV","Work",2,150.675572775
7247,2,1,"01_SOV","Work",2,161.106077265
7248,1,1,"02_HOV2","Joint-Disc",2,103.530093
7248,2,1,"02_HOV2","Joint-Disc",2,181.024326
7249,1,1,"01_SOV","Indi-Disc",2,50.2473219
7249,1,2,"01_SOV","Indi-Disc",2,50.2473219
7250,1,1,"02_HOV2","Indi-Disc",2,61.214337765
7250,1,2,"02_HOV2","Work",2,61.214337765
7251,2,1,"03_HOV3","Indi-Main",2,40.148169034
7251,2,2,"03_HOV3","Indi-Disc",2,40.148169034
7251,3,1,"04_Walk","Indi-Main",2,62.056275016
7252,1,1,"01_SOV","Work",2,54.76725786
7253,1,1,"02_HOV2","Work",2,34.075827892
7253,2,1,"01_SOV","Indi-Main",2,39.2735978
7253,3,1,"15_Schoolbus","School",2,34.9615122
7254,1,1,"02_HOV2","Indi-Main",1,124.01168241
7256,2,1,"01_SOV","Indi-Disc",0,345.03920283
7257,1,1,"02_HOV2","Indi-Disc",2,105.564985118
7258,1,1,"01_SOV","Work",2,75.785642625
7258,2,1,"01_SOV","Work",2,81.031897695
7259,1,1,"02_HOV2","Work",1,147.58217798
7259,2,1,"01_SOV","Work",1,157.798542508
7259,3,1,"02_HOV2","School",1,131.3967592
7259,4,1,"15_Schoolbus","School",1,150.6621527
7259,5,1,"15_Schoolbus","School",1,150.6621527
7260,1,2,"01_SOV","Indi-Disc",2,26.71829391
7260,2,1,"01_SOV","Work",2,18.85116345
7261,1,1,"02_HOV2","Other",2,50.2400166
7261,1,2,"02_HOV2","Other",2,50.2400166
7261,1,3,"02_HOV2","Other",2,50.2400166
7261,1,4,"02_HOV2","Indi-Main",2,50.2400166
7261,2,1,"01_SOV","Indi-Disc",2,61.9607382
7261,3,1,"02_HOV2","Other",2,49.8343412
7261,3,2,"02_HOV2","Other",2,49.8343412
7261,3,3,"02_HOV2","Other",2,49.8343412
7261,3,4,"02_HOV2","Indi-Main",2,49.8343412
7262,1,1,"01_SOV","Work",2,56.37359406
7262,2,1,"02_HOV2","Other",2,84.6023732
7263,1,1,"01_SOV","Work",2,68.991238264
7263,2,1,"01_SOV","Work",2,70.51181916
7263,3,1,"15_Schoolbus","Indi-Disc",2,65.8320706
7264,1,1,"01_SOV","Indi-Main",2,165.9882572
7264,1,2,"01_SOV","Indi-Main",2,165.9882572
7265,1,1,"02_HOV2","Indi-Disc",2,67.36232202
7266,1,1,"03_HOV3","Indi-Disc",2,21.136190436
7267,1,1,"03_HOV3","Indi-Main",2,61.9607382
7267,1,2,"03_HOV3","Indi-Main",2,61.9607382
7267,1,3,"03_HOV3","Indi-Main",2,61.9607382
7267,2,1,"01_SOV","Work",2,58.278419256
7267,3,1,"03_HOV3","School",2,53.6537182
7267,3,2,"03_HOV3","Indi-Disc",2,53.6537182
7267,4,1,"03_HOV3","School",2,53.6537182
7267,4,2,"03_HOV3","Indi-Disc",2,53.6537182
7268,1,1,"03_HOV3","Indi-Disc",2,42.219483935
7268,1,2,"03_HOV3","Indi-Disc",2,42.219483935
7268,1,3,"03_HOV3","Joint-Main",2,42.219483935
7268,2,1,"03_HOV3","Joint-Disc",2,54.614363781
7269,1,1,"01_SOV","Indi-Main",2,53.6630311
7269,1,2,"01_SOV","Work",2,53.6630311
7270,1,1,"01_SOV","Indi-Disc",2,54.8801871
7270,1,2,"01_SOV","Indi-Main",2,54.8801871
7270,1,3,"01_SOV","Indi-Disc",2,54.8801871
7270,1,4,"01_SOV","Indi-Disc",2,54.8801871
7270,1,5,"04_Walk","Indi-Disc",2,54.8801871
7270,2,1,"01_SOV","Indi-Main",2,46.723791135
7270,2,2,"01_SOV","Indi-Main",2,46.723791135
7271,1,1,"02_HOV2","Joint-Disc",2,95.023148872
7271,1,2,"02_HOV2","Joint-Disc",2,95.023148872
7271,2,1,"02_HOV2","Joint-Disc",2,74.110846834
7271,2,2,"02_HOV2","Joint-Disc",2,74.110846834
7272,1,1,"01_SOV","Work",2,63.989865
7272,1,2,"01_SOV","University",2,63.989865
7273,1,1,"01_SOV","Indi-Main",2,90.0127764
7274,1,1,"01_SOV","Work",2,46.723791135
7274,1,2,"02_HOV2","Joint-Disc",2,46.723791135
7274,1,3,"01_SOV","At-Work",2,46.723791135
7274,2,1,"02_HOV2","Joint-Disc",2,54.8801871
7275,1,1,"01_SOV","Work",2,45.99165795
7276,1,1,"03_HOV3","Indi-Main",2,496.858247696
7276,1,2,"03_HOV3","Indi-Main",2,496.858247696
7276,1,3,"02_HOV2","Indi-Disc",2,496.858247696
7276,1,4,"03_HOV3","Indi-Main",2,496.858247696
7276,1,5,"03_HOV3","Joint-Disc",2,496.858247696
7276,2,1,"02_HOV2","Work",2,486.143545544
7276,2,2,"03_HOV3","At-Work",2,486.143545544
7276,3,1,"15_Schoolbus","School",2,451.208879
7276,4,1,"15_Schoolbus","School",2,451.208879
7276,4,2,"03_HOV3","Joint-Disc",2,451.208879
7277,1,1,"02_HOV2","Joint-Main",2,70.564225108
7277,2,1,"02_HOV2","Joint-Main",2,57.097889214
7278,1,1,"01_SOV","Indi-Main",2,76.390726125
7278,1,2,"01_SOV","Work",2,76.390726125
7279,1,1,"02_HOV2","Indi-Main",2,155.039946
7279,1,2,"03_HOV3","Joint-Main",2,155.039946
7279,1,3,"02_HOV2","Joint-Main",2,155.039946
7279,1,4,"02_HOV2","Joint-Main",2,155.039946
7279,2,1,"03_HOV3","Joint-Main",2,144.9301383
7279,3,1,"03_HOV3","Joint-Main",2,196.7304083
7279,3,2,"02_HOV2","Joint-Main",2,196.7304083
7279,3,3,"02_HOV2","School",2,196.7304083
7279,4,1,"02_HOV2","School",2,155.4383032
7281,1,1,"01_SOV","Indi-Main",2,20.51874783
7282,1,1,"01_SOV","Work",2,31.8155154
7282,1,2,"01_SOV","Indi-Disc",2,31.8155154
7282,3,1,"04_Walk","University",2,50.3790827
7282,3,2,"04_Walk","University",2,50.3790827
7283,1,1,"02_HOV2","Indi-Main",0,72.144900271
7284,1,1,"02_HOV2","Joint-Main",2,13.4109097
7284,2,1,"02_HOV2","Joint-Main",2,10.4339702
7285,1,1,"01_SOV","Indi-Disc",2,125.580419242
7285,2,1,"02_HOV2","Indi-Disc",2,133.180447948
7286,1,1,"01_SOV","Other",2,35.6407184
7286,1,2,"01_SOV","Other",2,35.6407184
7286,2,1,"01_SOV","Indi-Main",2,42.8023823
7286,2,2,"04_Walk","Indi-Disc",2,42.8023823
7287,1,1,"02_HOV2","Indi-Disc",0,1028.755688111
7288,1,1,"04_Walk","Other",2,130.085110688
7288,1,2,"02_HOV2","Indi-Main",2,130.085110688
7288,1,3,"03_HOV3","Joint-Disc",2,130.085110688
7288,1,4,"01_SOV","Indi-Disc",2,130.085110688
7288,2,1,"01_SOV","Work",2,143.784123612
7288,2,2,"01_SOV","Indi-Disc",2,143.784123612
7288,2,3,"01_SOV","At-Work",2,143.784123612
7288,3,1,"15_Schoolbus","School",2,136.0845295
7288,3,2,"03_HOV3","Joint-Disc",2,136.0845295
7289,1,1,"01_SOV","Indi-Main",2,24.0969558
7289,2,1,"02_HOV2","Indi-Main",2,18.7846925
7290,1,1,"03_HOV3","Indi-Main",2,90.2700499
7290,2,1,"03_HOV3","Indi-Main",2,205.973110803
7290,3,1,"03_HOV3","Indi-Main",2,96.5669655
7290,3,2,"03_HOV3","Indi-Main",2,96.5669655
7290,3,3,"01_SOV","Indi-Disc",2,96.5669655
7291,2,1,"01_SOV","Work",2,43.801579
7291,2,2,"02_HOV2","Indi-Main",2,43.801579
7292,1,1,"03_HOV3","Indi-Main",2,58.3685091
7292,2,1,"02_HOV2","Indi-Main",2,59.6549628
7292,2,2,"02_HOV2","Work",2,59.6549628
7292,3,1,"04_Walk","School",2,64.6070876
7292,4,1,"02_HOV2","School",2,64.6070876
7293,2,1,"01_SOV","Other",2,15.9884006
7293,2,2,"01_SOV","Other",2,15.9884006
7296,1,1,"01_SOV","Work",2,114.94188512
7296,1,2,"02_HOV2","Work",2,114.94188512
7296,1,3,"01_SOV","At-Work",2,114.94188512
7296,2,1,"15_Schoolbus","Indi-Disc",2,166.304506704
7297,1,1,"03_HOV3","Work",2,27.890351424
7297,2,1,"01_SOV","Work",2,33.604370136
7297,3,1,"03_HOV3","School",2,27.2034239
7297,4,1,"03_HOV3","School",2,28.2085352
7298,1,1,"01_SOV","Work",2,110.511853935
7299,1,1,"01_SOV","Indi-Disc",2,67.36232202
7299,1,2,"01_SOV","Other",2,67.36232202
7299,2,1,"01_SOV","Work",2,60.154263225
7300,1,1,"01_SOV","Work",2,339.94437351
7301,2,1,"02_HOV2","Indi-Main",1,88.7512342
7301,3,1,"06_Walk-Local","Indi-Disc",1,88.7512342
7301,3,2,"02_HOV2","Indi-Main",1,88.7512342
7302,1,1,"01_SOV","University",2,98.7939068
7302,2,1,"01_SOV","Work",2,106.019911725
7303,1,1,"01_SOV","Work",2,124.53242424
7303,1,2,"01_SOV","At-Work",2,124.53242424
7304,1,1,"02_HOV2","Indi-Main",2,73.749671301
7304,1,2,"03_HOV3","Joint-Main",2,73.749671301
7304,1,3,"02_HOV2","Joint-Main",2,73.749671301
7304,2,1,"03_HOV3","Joint-Disc",2,70.2017555
7304,2,2,"02_HOV2","Joint-Main",2,70.2017555
7305,1,2,"02_HOV2","Joint-Main",2,26.035020709
7305,2,1,"02_HOV2","Joint-Main",2,35.864110315
7306,1,1,"01_SOV","University",2,15.3678576
7306,1,2,"01_SOV","University",2,15.3678576
7306,2,2,"01_SOV","At-Work",2,19.12160229
7306,2,3,"01_SOV","At-Work",2,19.12160229
7307,1,1,"04_Walk","Other",2,125.709617051
7307,1,2,"01_SOV","Indi-Main",2,125.709617051
7308,1,1,"01_SOV","Work",2,80.01390986
7309,1,1,"01_SOV","Work",1,68.258641772
7309,2,1,"03_HOV3","Indi-Main",1,58.28167526
7309,2,2,"03_HOV3","Indi-Main",1,58.28167526
7309,3,1,"03_HOV3","School",1,62.8419572
7309,4,1,"03_HOV3","School",1,64.6070876
7310,1,1,"04_Walk","Indi-Disc",2,63.624672405
7311,1,1,"01_SOV","Work",2,100.664909968
7311,2,2,"02_HOV2","Joint-Main",2,84.48709838
7311,3,1,"01_SOV","Work",2,68.1584892
7311,4,1,"02_HOV2","School",2,70.54844888
7311,4,2,"01_SOV","Indi-Disc",2,70.54844888
7311,5,1,"15_Schoolbus","School",2,72.3777753
7311,5,2,"02_HOV2","Joint-Main",2,72.3777753
7312,1,1,"01_SOV","Work",2,46.723791135
7313,1,1,"04_Walk","Indi-Disc",0,148.540634862
7313,1,2,"04_Walk","Indi-Disc",0,148.540634862
7314,1,1,"01_SOV","Work",2,58.28167526
7314,1,2,"01_SOV","University",2,58.28167526
7314,2,1,"01_SOV","Work",2,68.258641772
7314,2,2,"01_SOV","At-Work",2,68.258641772
7314,3,1,"15_Schoolbus","School",2,62.8419572
7314,4,1,"15_Schoolbus","School",2,62.8419572
7315,1,1,"01_SOV","Work",2,75.719936355
7315,2,2,"01_SOV","Work",2,89.72880714
7315,3,1,"01_SOV","University",2,109.0427574
7315,3,2,"02_HOV2","Joint-Disc",2,109.0427574
7315,4,1,"01_SOV","Work",2,109.0427574
7315,4,2,"02_HOV2","Joint-Disc",2,109.0427574
7316,1,1,"02_HOV2","Indi-Main",1,70.3603798
7316,1,2,"02_HOV2","Indi-Disc",1,70.3603798
7316,2,1,"02_HOV2","Indi-Main",1,76.8968666
7317,1,1,"01_SOV","Indi-Main",2,76.6416778
7318,1,1,"03_HOV3","Indi-Main",1,175.99579276
7318,1,2,"01_SOV","Work",1,175.99579276
7318,1,3,"03_HOV3","Indi-Main",1,175.99579276
7318,2,1,"03_HOV3","Work",1,179.874775688
7318,3,1,"15_Schoolbus","School",1,163.3485935
7318,3,2,"02_HOV2","Indi-Main",1,163.3485935
7319,2,1,"15_Schoolbus","School",1,158.6270943
7320,3,1,"03_HOV3","School",2,299.5436256
7320,4,1,"03_HOV3","School",2,299.5436256
7321,1,1,"01_SOV","Work",2,386.77365006
7321,2,1,"01_SOV","Work",2,452.983616085
7322,1,1,"03_HOV3","Work",2,113.15346498
7322,2,1,"01_SOV","Work",2,131.453580552
7322,3,1,"15_Schoolbus","School",2,122.0072204
7322,4,1,"15_Schoolbus","School",2,122.0072204
7323,1,1,"05_Bike","Indi-Disc",2,21.7521103
7323,1,2,"05_Bike","Indi-Main",2,21.7521103
7324,1,1,"01_SOV","Work",2,123.3072669
7325,1,1,"01_SOV","Work",2,26.71829391
7326,1,2,"03_HOV3","University",2,43.819709456
7326,2,1,"15_Schoolbus","School",2,39.793728
7326,3,1,"15_Schoolbus","School",2,40.9114704
7327,1,1,"01_SOV","Indi-Main",2,18.7846925
7327,2,1,"01_SOV","University",2,24.2946047
7327,2,2,"01_SOV","Work",2,24.2946047
7327,2,3,"01_SOV","Indi-Disc",2,24.2946047
7328,1,1,"02_HOV2","Work",2,129.782709592
7328,1,2,"01_SOV","Indi-Main",2,129.782709592
7328,2,1,"01_SOV","Work",2,151.999602516
7328,2,2,"01_SOV","Indi-Main",2,151.999602516
7328,3,1,"01_SOV","Indi-Main",2,140.051133412
7328,4,1,"02_HOV2","School",2,298.686428208
7329,1,1,"01_SOV","Work",2,135.708609435
7329,2,1,"01_SOV","Work",2,136.694275515
7330,1,1,"02_HOV2","Indi-Main",2,70.503232959
7330,1,2,"03_HOV3","Indi-Main",2,70.503232959
7330,1,3,"03_HOV3","Indi-Disc",2,70.503232959
7331,1,1,"06_Walk-Local","Indi-Main",0,130.6928872
7331,1,2,"06_Walk-Local","Indi-Main",0,130.6928872
7332,1,1,"02_HOV2","University",2,173.6039657
7332,2,1,"02_HOV2","Work",2,201.380600212
7332,3,1,"02_HOV2","Indi-Main",2,141.377985956
7333,1,1,"01_SOV","Work",1,68.258641772
7333,2,1,"03_HOV3","Work",1,69.199756848
7333,3,1,"03_HOV3","School",1,64.6070876
7333,3,2,"03_HOV3","Indi-Disc",1,64.6070876
7333,3,3,"03_HOV3","Other",1,64.6070876
7333,4,1,"03_HOV3","School",1,62.8419572
7333,4,2,"03_HOV3","Indi-Disc",1,62.8419572
7334,2,1,"01_SOV","Indi-Main",2,105.257992395
7334,3,1,"04_Walk","University",2,103.0937047
7335,1,1,"02_HOV2","Work",2,49.760203552
7335,1,2,"02_HOV2","Joint-Main",2,49.760203552
7335,1,3,"02_HOV2","Indi-Main",2,49.760203552
7335,1,4,"02_HOV2","At-Work",2,49.760203552
7335,2,1,"02_HOV2","Joint-Main",2,58.278419256
7335,4,1,"02_HOV2","School",2,97.973292592
7336,1,1,"03_HOV3","Indi-Main",2,37.084466
7336,1,2,"03_HOV3","Indi-Main",2,37.084466
7337,1,1,"01_SOV","Work",2,67.900152495
7337,1,2,"04_Walk","Indi-Disc",2,67.900152495
7337,1,3,"01_SOV","At-Work",2,67.900152495
7338,1,1,"01_SOV","Work",2,31.342513755
7338,2,1,"01_SOV","Work",2,45.99165795
7339,1,1,"02_HOV2","Joint-Main",2,45.018000184
7339,2,1,"02_HOV2","Joint-Main",2,41.22391336
7340,1,1,"01_SOV","Work",2,36.960763245
7340,2,1,"01_SOV","Work",2,44.533077015
7341,1,1,"01_SOV","Indi-Main",2,153.404180685
7341,1,2,"01_SOV","Indi-Main",2,153.404180685
7341,2,1,"01_SOV","Indi-Disc",2,165.3056551
7342,1,1,"01_SOV","Work",2,94.173764895
7342,2,1,"01_SOV","Work",2,89.2101798
7344,1,2,"02_HOV2","Indi-Disc",2,125.0824538
7345,1,1,"01_SOV","Indi-Disc",2,100.269395281
7345,2,1,"01_SOV","Indi-Main",2,155.0422431
7345,2,2,"04_Walk","Indi-Disc",2,155.0422431
7346,1,1,"01_SOV","Indi-Main",2,138.301188814
7346,1,2,"02_HOV2","Joint-Disc",2,138.301188814
7346,2,1,"01_SOV","Indi-Disc",2,190.514505282
7346,2,2,"01_SOV","Indi-Disc",2,190.514505282
7346,2,3,"02_HOV2","Joint-Disc",2,190.514505282
7347,1,1,"02_HOV2","Indi-Disc",1,107.5845057
7348,1,1,"03_HOV3","Indi-Main",2,51.3719976
7348,1,2,"01_SOV","Indi-Disc",2,51.3719976
7348,1,3,"03_HOV3","Indi-Main",2,51.3719976
7348,2,1,"03_HOV3","School",2,80.7138304
7348,3,1,"03_HOV3","School",2,45.7315557
7349,1,1,"01_SOV","Work",2,113.186828055
7349,1,2,"03_HOV3","Joint-Disc",2,113.186828055
7349,2,1,"01_SOV","Work",2,90.655376175
7349,2,2,"03_HOV3","Joint-Disc",2,90.655376175
7350,1,1,"01_SOV","Work",2,43.1422068
7350,2,1,"01_SOV","Indi-Disc",2,31.342513755
7351,2,1,"02_HOV2","Work",2,45.99165795
7352,1,1,"01_SOV","Work",2,53.8157875
7352,2,1,"02_HOV2","Work",2,45.9498486
7352,2,2,"02_HOV2","At-Work",2,45.9498486
7352,3,1,"02_HOV2","School",2,109.5273811
7352,3,2,"01_SOV","Indi-Disc",2,109.5273811
7353,1,1,"01_SOV","Work",2,41.851368825
7353,1,2,"01_SOV","Indi-Disc",2,41.851368825
7353,1,3,"02_HOV2","At-Work",2,41.851368825
7354,1,1,"02_HOV2","Indi-Main",2,42.8967272
7354,1,2,"02_HOV2","Indi-Disc",2,42.8967272
7354,1,3,"03_HOV3","Joint-Disc",2,42.8967272
7354,2,1,"01_SOV","Indi-Disc",2,50.2400166
7354,2,2,"02_HOV2","Indi-Disc",2,50.2400166
7354,2,3,"02_HOV2","Indi-Disc",2,50.2400166
7354,2,4,"03_HOV3","Joint-Disc",2,50.2400166
7354,3,1,"01_SOV","School",2,87.4761541
7354,3,2,"03_HOV3","Joint-Disc",2,87.4761541
7354,4,1,"02_HOV2","School",2,53.6537182
7354,4,2,"03_HOV3","Joint-Disc",2,53.6537182
7355,1,1,"03_HOV3","Indi-Disc",2,165.0386213
7355,1,2,"03_HOV3","Indi-Disc",2,165.0386213
7355,1,3,"03_HOV3","Indi-Disc",2,165.0386213
7355,2,1,"03_HOV3","Work",2,154.1200363
7355,2,2,"01_SOV","At-Work",2,154.1200363
7355,3,1,"03_HOV3","School",2,170.6940068
7355,3,2,"03_HOV3","Indi-Disc",2,170.6940068
7355,4,1,"03_HOV3","School",2,170.6940068
7355,4,2,"03_HOV3","Indi-Disc",2,170.6940068
7355,4,3,"03_HOV3","Indi-Disc",2,170.6940068
7356,1,1,"01_SOV","Work",2,84.973910805
7357,1,1,"01_SOV","Work",2,159.50306169
7358,1,1,"01_SOV","Work",1,80.665261344
7358,1,2,"01_SOV","At-Work",1,80.665261344
7358,2,1,"01_SOV","Indi-Disc",1,81.0476351
7358,2,2,"03_HOV3","Joint-Disc",1,81.0476351
7358,3,1,"15_Schoolbus","School",1,74.2640459
7358,3,2,"03_HOV3","Joint-Disc",1,74.2640459
7358,4,1,"15_Schoolbus","School",1,76.3500046
7358,4,2,"03_HOV3","Joint-Disc",1,76.3500046
7359,1,1,"01_SOV","Work",2,106.33024815
7360,1,1,"01_SOV","Work",1,42.87474144
7360,2,1,"02_HOV2","Joint-Disc",1,43.4286539
7360,3,1,"02_HOV2","Joint-Disc",1,40.9114704
7362,1,1,"01_SOV","Work",2,128.85096651
7363,1,1,"01_SOV","Indi-Main",2,137.233482855
7363,2,1,"01_SOV","Indi-Main",2,125.671597275
7363,3,1,"01_SOV","Indi-Disc",2,194.540546025
7364,1,1,"01_SOV","Work",2,67.707470556
7364,2,1,"03_HOV3","Work",2,69.199756848
7364,2,2,"01_SOV","At-Work",2,69.199756848
7364,3,1,"03_HOV3","School",2,62.8419572
7364,4,1,"03_HOV3","School",2,62.8419572
7365,1,1,"01_SOV","Work",2,162.392371365
7365,1,2,"04_Walk","Indi-Main",2,162.392371365
7366,1,1,"04_Walk","Indi-Main",0,345.257163408
7367,1,2,"01_SOV","Other",2,79.5078428
7367,1,3,"01_SOV","Indi-Disc",2,79.5078428
7368,1,1,"02_HOV2","Joint-Main",2,81.960600317
7368,2,1,"02_HOV2","Joint-Main",2,83.939974808
7369,1,1,"02_HOV2","Joint-Main",2,70.564225108
7369,1,2,"03_HOV3","Joint-Disc",2,70.564225108
7369,2,1,"02_HOV2","Joint-Main",2,57.097889214
7369,2,2,"03_HOV3","Joint-Disc",2,57.097889214
7370,1,1,"01_SOV","University",2,15.3678576
7370,2,1,"01_SOV","Indi-Main",2,19.12160229
7371,1,1,"01_SOV","Work",2,42.87474144
7373,1,1,"01_SOV","Work",2,123.3072669
7374,1,1,"02_HOV2","Work",1,47.526793028
7374,1,2,"02_HOV2","At-Work",1,47.526793028
7374,2,1,"01_SOV","Indi-Main",1,39.888783932
7374,3,1,"02_HOV2","School",1,40.9480073
7375,1,1,"02_HOV2","Indi-Main",0,174.5891767
7375,1,2,"02_HOV2","Indi-Main",0,174.5891767
7376,1,1,"02_HOV2","Indi-Main",2,54.614363781
7376,1,2,"02_HOV2","Indi-Disc",2,54.614363781
7377,1,1,"03_HOV3","Work",2,45.99165795
7377,2,1,"01_SOV","Work",2,53.864753985
7377,2,2,"01_SOV","At-Work",2,53.864753985
7378,1,1,"01_SOV","Indi-Main",2,54.769580871
7379,1,1,"04_Walk","Indi-Main",2,105.564985118
7379,1,2,"04_Walk","Indi-Main",2,105.564985118
7380,1,1,"01_SOV","Indi-Main",2,69.199756848
7380,2,1,"03_HOV3","Work",2,67.707470556
7380,3,1,"15_Schoolbus","School",2,134.131468464
7380,4,1,"15_Schoolbus","School",2,64.6070876
7380,5,1,"15_Schoolbus","School",2,62.8419572
7381,1,1,"02_HOV2","Joint-Main",1,160.938877031
7381,2,1,"02_HOV2","Joint-Main",1,131.120423812
7382,1,1,"01_SOV","Indi-Disc",2,192.514797854
7383,1,1,"01_SOV","Work",2,54.76725786
7385,1,1,"02_HOV2","Joint-Main",1,70.033154872
7385,2,1,"02_HOV2","Joint-Main",1,70.033154872
7386,1,1,"01_SOV","Indi-Main",2,56.28529138
7386,1,2,"01_SOV","Indi-Disc",2,56.28529138
7387,1,1,"03_HOV3","Indi-Disc",2,174.320575624
