GEO_ID,TractID,CensusTract,County,State,Census_HH,Census_A0,Census_A1,Census_A2,Census_A3,Census_A4
1400000US26081001102,26081001102,Census Tract 11.02, Kent County, Michigan,1909,272,904,566,133,34
1400000US26081001200,26081001200,Census Tract 12, Kent County, Michigan,1433,85,654,493,147,54
1400000US26081001300,26081001300,Census Tract 13, Kent County, Michigan,1237,242,462,465,60,8
1400000US26081001400,26081001400,Census Tract 14, Kent County, Michigan,1148,174,532,371,35,36
1400000US26081001500,26081001500,Census Tract 15, Kent County, Michigan,1316,283,602,293,102,36
1400000US26081001600,26081001600,Census Tract 16, Kent County, Michigan,1968,408,639,657,209,55
1400000US26081001700,26081001700,Census Tract 17, Kent County, Michigan,1944,265,604,846,218,11
1400000US26081001800,26081001800,Census Tract 18, Kent County, Michigan,2890,389,1019,1083,311,88
1400000US26081001900,26081001900,Census Tract 19, Kent County, Michigan,1834,212,686,459,260,217
1400000US26081002000,26081002000,Census Tract 20, Kent County, Michigan,1335,468,673,181,13,0
1400000US26081002100,26081002100,Census Tract 21, Kent County, Michigan,1896,425,899,451,18,103
1400000US26081002200,26081002200,Census Tract 22, Kent County, Michigan,2144,213,835,835,198,63
1400000US26081002300,26081002300,Census Tract 23, Kent County, Michigan,1658,41,516,848,220,33
1400000US26081002400,26081002400,Census Tract 24, Kent County, Michigan,894,29,338,355,99,73
1400000US26081002500,26081002500,Census Tract 25, Kent County, Michigan,2119,184,1047,639,145,104
1400000US26081002600,26081002600,Census Tract 26, Kent County, Michigan,959,149,480,212,80,38
1400000US26081002700,26081002700,Census Tract 27, Kent County, Michigan,1197,169,368,387,177,96
1400000US26081002800,26081002800,Census Tract 28, Kent County, Michigan,702,295,239,103,60,5
1400000US26081002900,26081002900,Census Tract 29, Kent County, Michigan,564,30,276,185,44,29
1400000US26081003000,26081003000,Census Tract 30, Kent County, Michigan,662,86,273,212,70,21
1400000US26081003100,26081003100,Census Tract 31, Kent County, Michigan,1078,273,451,303,26,25
1400000US26081003200,26081003200,Census Tract 32, Kent County, Michigan,1563,323,632,338,219,51
1400000US26081003300,26081003300,Census Tract 33, Kent County, Michigan,1308,110,427,586,73,112
1400000US26081003400,26081003400,Census Tract 34, Kent County, Michigan,2202,275,607,1069,170,81
1400000US26081003500,26081003500,Census Tract 35, Kent County, Michigan,2052,340,913,595,176,28
1400000US26081003600,26081003600,Census Tract 36, Kent County, Michigan,727,123,341,198,18,47
1400000US26081003700,26081003700,Census Tract 37, Kent County, Michigan,1345,143,604,382,151,65
1400000US26081003800,26081003800,Census Tract 38, Kent County, Michigan,1081,158,361,471,69,22
1400000US26081003900,26081003900,Census Tract 39, Kent County, Michigan,865,156,396,187,78,48
1400000US26081004000,26081004000,Census Tract 40, Kent County, Michigan,994,104,478,233,151,28
1400000US26081004100,26081004100,Census Tract 41, Kent County, Michigan,1789,149,558,856,208,18
1400000US26081004200,26081004200,Census Tract 42, Kent County, Michigan,1683,164,636,718,160,5
1400000US26081004300,26081004300,Census Tract 43, Kent County, Michigan,1537,81,499,717,164,76
1400000US26081004400,26081004400,Census Tract 44, Kent County, Michigan,2493,184,744,1078,302,185
1400000US26081004500,26081004500,Census Tract 45, Kent County, Michigan,3103,342,1110,1125,388,138
1400000US26081004600,26081004600,Census Tract 46, Kent County, Michigan,2246,220,1109,712,133,72
1400000US26081010101,26081010101,Census Tract 101.01, Kent County, Michigan,2153,63,491,773,536,290
1400000US26081010102,26081010102,Census Tract 101.02, Kent County, Michigan,1015,25,297,420,177,96
1400000US26081010200,26081010200,Census Tract 102, Kent County, Michigan,1527,129,523,603,219,53
1400000US26081010301,26081010301,Census Tract 103.01, Kent County, Michigan,1707,76,384,719,320,208
1400000US26081010302,26081010302,Census Tract 103.02, Kent County, Michigan,2362,80,649,1157,257,219
1400000US26081010401,26081010401,Census Tract 104.01, Kent County, Michigan,1775,54,436,705,403,177
1400000US26081010402,26081010402,Census Tract 104.02, Kent County, Michigan,1592,191,521,574,174,132
1400000US26081010600,26081010600,Census Tract 106, Kent County, Michigan,4065,144,785,2019,783,334
1400000US26081010700,26081010700,Census Tract 107, Kent County, Michigan,2106,170,706,892,220,118
1400000US26081010801,26081010801,Census Tract 108.01, Kent County, Michigan,2733,11,405,1236,545,536
1400000US26081010802,26081010802,Census Tract 108.02, Kent County, Michigan,2191,0,481,1033,388,289
1400000US26081010902,26081010902,Census Tract 109.02, Kent County, Michigan,1508,28,380,580,353,167
1400000US26081010903,26081010903,Census Tract 109.03, Kent County, Michigan,2593,0,478,1354,460,301
1400000US26081010904,26081010904,Census Tract 109.04, Kent County, Michigan,2314,0,297,1025,610,382
1400000US26081011001,26081011001,Census Tract 110.01, Kent County, Michigan,1456,39,281,731,302,103
1400000US26081011002,26081011002,Census Tract 110.02, Kent County, Michigan,1511,51,507,635,207,111
1400000US26081011101,26081011101,Census Tract 111.01, Kent County, Michigan,1760,57,449,788,378,88
1400000US26081011102,26081011102,Census Tract 111.02, Kent County, Michigan,1813,47,348,938,290,190
1400000US26081011200,26081011200,Census Tract 112, Kent County, Michigan,1782,81,680,676,264,81
1400000US26081011301,26081011301,Census Tract 113.01, Kent County, Michigan,1875,19,605,852,261,138
1400000US26081011302,26081011302,Census Tract 113.02, Kent County, Michigan,2769,82,1231,1074,261,121
1400000US26081011401,26081011401,Census Tract 114.01, Kent County, Michigan,853,12,188,353,189,111
1400000US26081011403,26081011403,Census Tract 114.03, Kent County, Michigan,1043,16,336,417,217,57
1400000US26081011405,26081011405,Census Tract 114.05, Kent County, Michigan,1212,0,448,519,206,39
1400000US26081011406,26081011406,Census Tract 114.06, Kent County, Michigan,2314,103,1234,778,152,47
1400000US26081011500,26081011500,Census Tract 115, Kent County, Michigan,3222,150,1442,1165,369,96
1400000US26081011600,26081011600,Census Tract 116, Kent County, Michigan,2821,181,970,1064,495,111
1400000US26081011701,26081011701,Census Tract 117.01, Kent County, Michigan,2233,183,760,955,274,61
1400000US26081011702,26081011702,Census Tract 117.02, Kent County, Michigan,1802,158,544,664,317,119
1400000US26081011801,26081011801,Census Tract 118.01, Kent County, Michigan,2489,45,406,1339,500,199
1400000US26081011803,26081011803,Census Tract 118.03, Kent County, Michigan,1487,29,376,591,387,104
1400000US26081011804,26081011804,Census Tract 118.04, Kent County, Michigan,2021,291,501,836,307,86
1400000US26081011901,26081011901,Census Tract 119.01, Kent County, Michigan,2203,17,124,1022,708,332
1400000US26081011902,26081011902,Census Tract 119.02, Kent County, Michigan,2531,36,510,1432,479,74
1400000US26081012002,26081012002,Census Tract 120.02, Kent County, Michigan,2373,33,376,1089,622,253
1400000US26081012003,26081012003,Census Tract 120.03, Kent County, Michigan,2366,87,407,1058,602,212
1400000US26081012004,26081012004,Census Tract 120.04, Kent County, Michigan,1799,43,566,819,301,70
1400000US26081012201,26081012201,Census Tract 122.01, Kent County, Michigan,2574,123,530,1207,567,147
1400000US26081012202,26081012202,Census Tract 122.02, Kent County, Michigan,2353,45,340,1100,592,276
1400000US26081012203,26081012203,Census Tract 122.03, Kent County, Michigan,1989,146,539,914,283,107
1400000US26081012300,26081012300,Census Tract 123, Kent County, Michigan,1316,0,254,760,236,66
1400000US26081012400,26081012400,Census Tract 124, Kent County, Michigan,1386,22,282,786,212,84
1400000US26081012500,26081012500,Census Tract 125, Kent County, Michigan,1681,40,483,789,244,125
1400000US26081012604,26081012604,Census Tract 126.04, Kent County, Michigan,2142,35,643,1136,284,44
1400000US26081012605,26081012605,Census Tract 126.05, Kent County, Michigan,1071,47,276,582,111,55
1400000US26081012606,26081012606,Census Tract 126.06, Kent County, Michigan,2244,394,1050,586,199,15
1400000US26081012607,26081012607,Census Tract 126.07, Kent County, Michigan,2912,520,1607,737,24,24
1400000US26081012608,26081012608,Census Tract 126.08, Kent County, Michigan,1919,40,1253,549,77,0
1400000US26081012701,26081012701,Census Tract 127.01, Kent County, Michigan,2773,258,1522,585,366,42
1400000US26081012702,26081012702,Census Tract 127.02, Kent County, Michigan,1531,32,195,849,343,112
1400000US26081012703,26081012703,Census Tract 127.03, Kent County, Michigan,1673,42,484,858,255,34
1400000US26081012800,26081012800,Census Tract 128, Kent County, Michigan,1540,33,515,677,287,28
1400000US26081012901,26081012901,Census Tract 129.01, Kent County, Michigan,1865,104,911,648,202,0
1400000US26081012902,26081012902,Census Tract 129.02, Kent County, Michigan,1988,148,829,733,211,67
1400000US26081013000,26081013000,Census Tract 130, Kent County, Michigan,1348,117,481,600,121,29
1400000US26081013100,26081013100,Census Tract 131, Kent County, Michigan,2250,133,750,1006,322,39
1400000US26081013200,26081013200,Census Tract 132, Kent County, Michigan,2650,27,762,1246,541,74
1400000US26081013300,26081013300,Census Tract 133, Kent County, Michigan,1591,78,504,667,212,130
1400000US26081013400,26081013400,Census Tract 134, Kent County, Michigan,2094,311,474,880,265,164
1400000US26081013500,26081013500,Census Tract 135, Kent County, Michigan,1803,179,818,550,204,52
1400000US26081013600,26081013600,Census Tract 136, Kent County, Michigan,732,80,176,318,144,14
1400000US26081013700,26081013700,Census Tract 137, Kent County, Michigan,2572,281,894,857,460,80
1400000US26081013801,26081013801,Census Tract 138.01, Kent County, Michigan,711,109,359,183,57,3
1400000US26081013802,26081013802,Census Tract 138.02, Kent County, Michigan,2974,279,1413,926,304,52
1400000US26081013900,26081013900,Census Tract 139, Kent County, Michigan,2735,218,948,1215,277,77
1400000US26081014000,26081014000,Census Tract 140, Kent County, Michigan,2792,278,869,1100,493,52
1400000US26081014100,26081014100,Census Tract 141, Kent County, Michigan,704,22,304,315,51,12
1400000US26081014200,26081014200,Census Tract 142, Kent County, Michigan,1361,121,485,555,159,41
1400000US26081014300,26081014300,Census Tract 143, Kent County, Michigan,1078,43,338,448,193,56
1400000US26081014501,26081014501,Census Tract 145.01, Kent County, Michigan,3840,235,869,1906,557,273
1400000US26081014502,26081014502,Census Tract 145.02, Kent County, Michigan,2953,153,768,1427,435,170
1400000US26081014601,26081014601,Census Tract 146.01, Kent County, Michigan,3208,79,1159,1394,297,279
1400000US26081014602,26081014602,Census Tract 146.02, Kent County, Michigan,3634,47,742,1922,537,386
1400000US26081014701,26081014701,Census Tract 147.01, Kent County, Michigan,1404,92,657,463,167,25
1400000US26081014703,26081014703,Census Tract 147.03, Kent County, Michigan,1707,90,752,669,176,20
1400000US26081014704,26081014704,Census Tract 147.04, Kent County, Michigan,1013,20,300,463,159,71
1400000US26081014803,26081014803,Census Tract 148.03, Kent County, Michigan,1006,0,80,561,188,177
1400000US26081014804,26081014804,Census Tract 148.04, Kent County, Michigan,3132,164,1101,1269,456,142
1400000US26081014805,26081014805,Census Tract 148.05, Kent County, Michigan,2539,26,518,1419,392,184
1400000US26081014806,26081014806,Census Tract 148.06, Kent County, Michigan,1928,14,348,879,429,258
1400000US26081014807,26081014807,Census Tract 148.07, Kent County, Michigan,2780,70,696,1427,415,172
1400000US26083000100,26083000100,Census Tract 1, Keweenaw County, Michigan,1009,53,312,450,158,36
1400000US26083980100,26083980100,Census Tract 9801, Keweenaw County, Michigan,4,0,4,0,0,0
1400000US26083990100,26083990100,Census Tract 9901, Keweenaw County, Michigan,0,0,0,0,0,0
1400000US26085960100,26085960100,Census Tract 9601, Lake County, Michigan,1049,29,344,479,146,51
1400000US26085961100,26085961100,Census Tract 9611, Lake County, Michigan,1372,129,569,441,192,41
1400000US26085961200,26085961200,Census Tract 9612, Lake County, Michigan,1031,140,454,297,101,39
1400000US26085961300,26085961300,Census Tract 9613, Lake County, Michigan,1103,31,358,496,155,63
1400000US26087330000,26087330000,Census Tract 3300, Lapeer County, Michigan,1341,36,289,524,320,172
1400000US26087330500,26087330500,Census Tract 3305, Lapeer County, Michigan,1116,56,230,456,249,125
1400000US26087331000,26087331000,Census Tract 3310, Lapeer County, Michigan,669,17,150,251,162,89
1400000US26087331500,26087331500,Census Tract 3315, Lapeer County, Michigan,1059,30,198,550,181,100
1400000US26087332000,26087332000,Census Tract 3320, Lapeer County, Michigan,2008,10,317,1030,427,224
1400000US26087332500,26087332500,Census Tract 3325, Lapeer County, Michigan,1415,65,364,575,279,132
1400000US26087333000,26087333000,Census Tract 3330, Lapeer County, Michigan,1199,55,266,497,296,85
1400000US26087333500,26087333500,Census Tract 3335, Lapeer County, Michigan,2208,105,548,1100,281,174
1400000US26087334000,26087334000,Census Tract 3340, Lapeer County, Michigan,900,62,243,354,152,89
1400000US26087334500,26087334500,Census Tract 3345, Lapeer County, Michigan,793,4,86,452,184,67
1400000US26087336000,26087336000,Census Tract 3360, Lapeer County, Michigan,2069,49,484,850,487,199
1400000US26087336500,26087336500,Census Tract 3365, Lapeer County, Michigan,0,0,0,0,0,0
1400000US26087337000,26087337000,Census Tract 3370, Lapeer County, Michigan,1668,315,797,515,30,11
1400000US26087337500,26087337500,Census Tract 3375, Lapeer County, Michigan,1822,245,781,532,232,32
1400000US26087338000,26087338000,Census Tract 3380, Lapeer County, Michigan,1938,40,429,886,315,268
1400000US26087338500,26087338500,Census Tract 3385, Lapeer County, Michigan,1708,77,246,736,476,173
1400000US26087339000,26087339000,Census Tract 3390, Lapeer County, Michigan,1032,20,224,458,203,127
1400000US26087339500,26087339500,Census Tract 3395, Lapeer County, Michigan,1266,169,454,514,106,23
1400000US26087340000,26087340000,Census Tract 3400, Lapeer County, Michigan,1408,7,280,481,357,283
1400000US26087340500,26087340500,Census Tract 3405, Lapeer County, Michigan,1123,114,344,493,150,22
1400000US26087341000,26087341000,Census Tract 3410, Lapeer County, Michigan,1754,46,323,721,322,342
1400000US26087341500,26087341500,Census Tract 3415, Lapeer County, Michigan,1609,36,480,533,339,221
1400000US26087342000,26087342000,Census Tract 3420, Lapeer County, Michigan,1714,83,343,580,476,232
1400000US26087342100,26087342100,Census Tract 3421, Lapeer County, Michigan,1333,80,252,599,272,130
1400000US26089970100,26089970100,Census Tract 9701, Leelanau County, Michigan,959,43,271,457,111,77
1400000US26089970200,26089970200,Census Tract 9702, Leelanau County, Michigan,2129,57,678,916,354,124
1400000US26089970300,26089970300,Census Tract 9703, Leelanau County, Michigan,1202,36,389,499,239,39
1400000US26089970400,26089970400,Census Tract 9704, Leelanau County, Michigan,775,15,298,349,95,18
1400000US26089970500,26089970500,Census Tract 9705, Leelanau County, Michigan,1864,51,495,775,325,218
1400000US26089970600,26089970600,Census Tract 9706, Leelanau County, Michigan,2093,91,541,1107,229,125
1400000US26089990000,26089990000,Census Tract 9900, Leelanau County, Michigan,0,0,0,0,0,0
1400000US26091060100,26091060100,Census Tract 601, Lenawee County, Michigan,1373,44,235,567,376,151
1400000US26091060301,26091060301,Census Tract 603.01, Lenawee County, Michigan,1870,69,295,723,534,249
1400000US26091060302,26091060302,Census Tract 603.02, Lenawee County, Michigan,1777,83,490,773,330,101
1400000US26091060401,26091060401,Census Tract 604.01, Lenawee County, Michigan,1478,43,384,669,238,144
1400000US26091060402,26091060402,Census Tract 604.02, Lenawee County, Michigan,1533,38,399,683,295,118
1400000US26091060500,26091060500,Census Tract 605, Lenawee County, Michigan,1329,27,373,571,220,138
1400000US26091060600,26091060600,Census Tract 606, Lenawee County, Michigan,2337,91,555,1155,357,179
1400000US26091060700,26091060700,Census Tract 607, Lenawee County, Michigan,2684,55,543,1033,749,304
